Epoch,Start Timestamp,Lock Timestamp,Close Timestamp,Lock Price,Close Price,Lock Oracle ID,Close Oracle ID,Total Amount,Bull Amount,Bear Amount,Reward Base Cal Amount,Reward Amount,Oracle Called,Pattern,Latest Price,Trading Volume
164433,1681897950,1681898250,1681898559,328.14,328.2,36893488147420777150,36893488147420777179,13.25,8,4,8.57,12.85,True,Bull,313.5,12
164435,1681898565,1681898865,1681899169,328.49,328.41,36893488147420777207,36893488147420777236,12.16,6,6,6.12,11.8,True,Bear,313.5,12
164436,1681898869,1681899169,1681899475,328.41,328.4,36893488147420777236,36893488147420777267,17.77,10,7,7.41,17.24,True,Bear,313.5,17
164437,1681899175,1681899475,1681899784,328.4,327.63,36893488147420777267,36893488147420777295,14.41,8,6,6.33,13.98,True,Bear,313.5,14
164438,1681899484,1681899784,1681900090,327.63,328.23,36893488147420777295,36893488147420777324,12.9,6,6,6.89,12.51,True,Bull,313.5,12
164439,1681899790,1681900090,1681900396,328.23,327.27,36893488147420777324,36893488147420777351,17.83,8,8,8.98,17.3,True,Bear,313.5,16
164440,1681900096,1681900396,1681900702,327.27,327.02,36893488147420777351,36893488147420777379,13.12,5,7,7.31,12.73,True,Bear,313.5,12
164441,1681900402,1681900702,1681901011,327.02,327.28,36893488147420777379,36893488147420777409,12.52,7,4,7.93,12.15,True,Bull,313.5,11
164442,1681900711,1681901011,1681901317,327.28,327.4,36893488147420777409,36893488147420777439,12.47,7,4,7.92,12.1,True,Bull,313.5,11
164443,1681901017,1681901317,1681901623,327.4,327.51,36893488147420777439,36893488147420777467,9.62,5,4,5.28,9.33,True,Bull,313.5,9
164444,1681901323,1681901623,1681901929,327.51,327.54,36893488147420777467,36893488147420777497,15.44,6,9,6.41,14.98,True,Bull,313.5,15
164445,1681901629,1681901929,1681902234,327.54,327.65,36893488147420777497,36893488147420777527,13.08,8,4,8.78,12.69,True,Bull,313.5,12
164446,1681901934,1681902234,1681902537,327.65,327.46,36893488147420777527,36893488147420777558,7.63,2,4,4.72,7.4,True,Bear,313.5,6
164447,1681902237,1681902537,1681902842,327.46,327.6,36893488147420777558,36893488147420777587,16.15,10,5,10.39,15.66,True,Bull,313.5,15
164448,1681902542,1681902842,1681903148,327.6,327.86,36893488147420777587,36893488147420777618,8.51,4,4,4.31,8.26,True,Bull,313.5,8
164449,1681902848,1681903148,1681903454,327.86,326.01,36893488147420777618,36893488147420777648,10.08,5,4,4.31,9.78,True,Bear,313.5,9
164450,1681903154,1681903454,1681903760,326.01,326.39,36893488147420777648,36893488147420777679,13.09,7,5,7.9,12.7,True,Bull,313.5,12
164451,1681903460,1681903760,1681904066,326.39,327.02,36893488147420777679,36893488147420777709,5.15,2,2,2.61,5.0,True,Bull,313.5,4
164452,1681903766,1681904066,1681904372,327.02,327.39,36893488147420777709,36893488147420777740,8.4,4,4,4.24,8.14,True,Bull,313.5,8
164453,1681904072,1681904372,1681904678,327.39,327.04,36893488147420777740,36893488147420777769,5.47,3,2,2.09,5.31,True,Bear,313.5,5
164454,1681904378,1681904678,1681904984,327.04,326.89,36893488147420777769,36893488147420777800,10.63,7,3,3.47,10.31,True,Bear,313.5,10
164455,1681904684,1681904984,1681905290,326.89,326.87,36893488147420777800,36893488147420777830,7.45,4,3,3.41,7.23,True,Bear,313.5,7
164458,1681905602,1681905902,1681906211,326.09,325.99,36893488147420777890,36893488147420777921,11.66,7,4,4.33,11.31,True,Bear,313.5,11
164457,1681905296,1681905596,1681905902,327.02,326.09,36893488147420777861,36893488147420777890,9.03,4,4,4.36,8.76,True,Bear,313.5,8
164456,1681904990,1681905290,1681905596,326.87,327.02,36893488147420777830,36893488147420777861,9.5,4,4,4.93,9.22,True,Bull,313.5,8
164459,1681905911,1681906211,1681906517,325.99,326.18,36893488147420777921,36893488147420777952,11.65,7,4,7.29,11.3,True,Bull,313.5,11
164460,1681906217,1681906517,1681906823,326.18,325.99,36893488147420777952,36893488147420777982,9.12,4,4,4.37,8.85,True,Bear,313.5,8
164461,1681906523,1681906823,1681907129,325.99,326.28,36893488147420777982,36893488147420778012,11.54,6,4,6.58,11.19,True,Bull,313.5,10
164462,1681906829,1681907129,1681907435,326.28,326.47,36893488147420778012,36893488147420778043,7.86,4,3,4.2,7.62,True,Bull,313.5,7
164463,1681907135,1681907435,1681907741,326.47,325.87,36893488147420778043,36893488147420778074,4.97,2,2,2.19,4.82,True,Bear,313.51,4
164464,1681907441,1681907741,1681908047,325.87,326.06,36893488147420778074,36893488147420778104,7.42,3,3,3.49,7.19,True,Bull,313.51,6
164465,1681907747,1681908047,1681908353,326.06,326.38,36893488147420778104,36893488147420778135,9.0,6,2,6.14,8.73,True,Bull,313.51,8
164466,1681908053,1681908353,1681908659,326.38,326.4,36893488147420778135,36893488147420778165,10.87,4,6,4.49,10.54,True,Bull,313.51,10
164470,1681909277,1681909577,1681909883,325.99,326.33,36893488147420778257,36893488147420778287,7.95,4,3,4.82,7.71,True,Bull,313.51,7
164469,1681908971,1681909271,1681909577,326.21,325.99,36893488147420778226,36893488147420778257,13.71,7,6,6.46,13.3,True,Bear,313.51,13
164467,1681908359,1681908659,1681908965,326.4,326.59,36893488147420778165,36893488147420778196,10.41,4,6,4.37,10.1,True,Bull,313.51,10
164468,1681908665,1681908965,1681909271,326.59,326.21,36893488147420778196,36893488147420778226,7.87,3,4,4.09,7.63,True,Bear,313.51,7
164473,1681910195,1681910495,1681910801,326.8,326.86,36893488147420778346,36893488147420778377,8.62,3,4,3.72,8.36,True,Bull,313.51,7
164471,1681909583,1681909883,1681910189,326.33,326.6,36893488147420778287,36893488147420778317,4.92,2,2,2.69,4.77,True,Bull,313.51,4
164474,1681910501,1681910801,1681911107,326.86,326.85,36893488147420778377,36893488147420778407,9.71,4,5,5.46,9.42,True,Bear,313.51,9
164472,1681909889,1681910189,1681910495,326.6,326.8,36893488147420778317,36893488147420778346,5.53,3,2,3.3,5.37,True,Bull,313.51,5
164475,1681910807,1681911107,1681911413,326.85,327.04,36893488147420778407,36893488147420778438,10.41,5,4,5.52,10.09,True,Bull,313.51,9
164477,1681911419,1681911719,1681912025,326.62,326.9,36893488147420778467,36893488147420778498,10.26,6,3,6.3,9.95,True,Bull,313.51,9
164476,1681911113,1681911413,1681911719,327.04,326.62,36893488147420778438,36893488147420778467,13.33,7,5,5.9,12.93,True,Bear,313.51,12
164478,1681911725,1681912025,1681912332,326.9,326.93,36893488147420778498,36893488147420778529,9.6,5,4,5.53,9.31,True,Bull,313.51,9
164479,1681912032,1681912332,1681912638,326.93,327.42,36893488147420778529,36893488147420778559,8.57,4,4,4.41,8.31,True,Bull,313.54,8
164480,1681912338,1681912638,1681912944,327.42,327.77,36893488147420778559,36893488147420778588,8.98,5,3,5.02,8.71,True,Bull,313.54,8
164482,1681912950,1681913250,1681913556,328.48,329.09,36893488147420778619,36893488147420778649,10.36,6,3,6.61,10.05,True,Bull,313.54,9
164481,1681912644,1681912944,1681913250,327.77,328.48,36893488147420778588,36893488147420778619,9.14,5,3,5.37,8.86,True,Bull,313.54,8
164483,1681913256,1681913556,1681913859,329.09,328.84,36893488147420778649,36893488147420778679,11.52,6,4,4.64,11.17,True,Bear,313.54,10
164485,1681913863,1681914163,1681914469,328.75,328.92,36893488147420778707,36893488147420778737,6.89,2,4,2.89,6.69,True,Bull,313.54,6
164484,1681913559,1681913859,1681914163,328.84,328.75,36893488147420778679,36893488147420778707,16.59,8,7,7.87,16.1,True,Bear,313.54,15
164486,1681914169,1681914469,1681914778,328.92,329.21,36893488147420778737,36893488147420778767,10.7,6,3,6.83,10.38,True,Bull,313.54,9
164487,1681914478,1681914778,1681915087,329.21,329.57,36893488147420778767,36893488147420778797,13.04,8,4,8.19,12.65,True,Bull,313.54,12
164488,1681914787,1681915087,1681915396,329.57,329.61,36893488147420778797,36893488147420778826,14.82,7,7,7.6,14.38,True,Bull,313.54,14
164490,1681915402,1681915702,1681916009,329.46,329.44,36893488147420778854,36893488147420778885,18.35,9,9,9.14,17.8,True,Bear,313.54,18
164489,1681915096,1681915396,1681915702,329.61,329.46,36893488147420778826,36893488147420778854,8.28,4,4,4.17,8.03,True,Bear,313.54,8
164491,1681915709,1681916009,1681916315,329.44,329.18,36893488147420778885,36893488147420778916,6.49,2,3,3.5,6.3,True,Bear,313.54,5
164492,1681916015,1681916315,1681916621,329.18,329.21,36893488147420778916,36893488147420778946,17.55,10,7,10.38,17.03,True,Bull,313.54,17
164493,1681916321,1681916621,1681916927,329.21,328.64,36893488147420778946,36893488147420778977,8.47,3,5,5.0,8.21,True,Bear,313.54,8
164494,1681916627,1681916927,1681917233,328.64,328.55,36893488147420778977,36893488147420779007,13.21,5,7,7.8,12.81,True,Bear,313.58,12
164495,1681916933,1681917233,1681917539,328.55,329.19,36893488147420779007,36893488147420779038,10.39,5,4,5.98,10.07,True,Bull,313.58,9
164496,1681917239,1681917539,1681917846,329.19,329.24,36893488147420779038,36893488147420779067,13.07,7,5,7.75,12.68,True,Bull,313.58,12
164497,1681917546,1681917846,1681918148,329.24,328.89,36893488147420779067,36893488147420779097,10.65,4,5,5.79,10.33,True,Bear,313.58,9
164498,1681917848,1681918148,1681918452,328.89,327.93,36893488147420779097,36893488147420779128,19.83,13,6,6.29,19.24,True,Bear,313.58,19
164499,1681918152,1681918452,1681918758,327.93,327.44,36893488147420779128,36893488147420779158,13.99,6,7,7.93,13.57,True,Bear,313.58,13
164501,1681918764,1681919064,1681919370,327.76,327.39,36893488147420779188,36893488147420779219,16.7,8,8,8.13,16.2,True,Bear,313.58,16
164502,1681919070,1681919370,1681919676,327.39,327.47,36893488147420779219,36893488147420779249,13.09,6,6,6.4,12.7,True,Bull,313.58,12
164500,1681918458,1681918758,1681919064,327.44,327.76,36893488147420779158,36893488147420779188,14.31,7,7,7.27,13.88,True,Bull,313.58,14
164503,1681919376,1681919676,1681919979,327.47,326.89,36893488147420779249,36893488147420779279,14.73,8,6,6.14,14.29,True,Bear,313.58,14
164504,1681919679,1681919979,1681920285,326.89,326.88,36893488147420779279,36893488147420779309,14.71,7,7,7.52,14.27,True,Bear,313.58,14
164506,1681920290,1681920590,1681920896,327.41,327.85,36893488147420779339,36893488147420779368,19.48,13,6,13.07,18.9,True,Bull,313.58,19
164505,1681919985,1681920285,1681920590,326.88,327.41,36893488147420779309,36893488147420779339,12.97,5,7,5.72,12.58,True,Bull,313.58,12
164507,1681920596,1681920896,1681921201,327.85,328.38,36893488147420779368,36893488147420779398,19.45,8,10,8.9,18.86,True,Bull,313.57,18
164508,1681920901,1681921201,1681921507,328.38,327.96,36893488147420779398,36893488147420779426,30.98,13,17,17.67,30.05,True,Bear,313.57,30
164509,1681921207,1681921507,1681921813,327.96,327.82,36893488147420779426,36893488147420779456,16.23,8,7,7.39,15.75,True,Bear,313.57,15
164510,1681921513,1681921813,1681922119,327.82,328.17,36893488147420779456,36893488147420779486,21.02,12,9,12.0,20.39,True,Bull,313.57,21
164511,1681921819,1681922119,1681922425,328.17,328.12,36893488147420779486,36893488147420779516,17.04,13,3,3.32,16.53,True,Bear,313.57,16
164512,1681922125,1681922425,1681922731,328.12,327.9,36893488147420779516,36893488147420779545,7.98,3,4,4.51,7.74,True,Bear,313.57,7
164513,1681922431,1681922731,1681923037,327.9,327.4,36893488147420779545,36893488147420779576,29.15,15,13,13.22,28.27,True,Bear,313.57,28
164514,1681922737,1681923037,1681923343,327.4,327.92,36893488147420779576,36893488147420779607,12.16,6,5,6.6,11.8,True,Bull,313.57,11
164515,1681923043,1681923343,1681923649,327.92,327.76,36893488147420779607,36893488147420779637,22.84,11,11,11.11,22.15,True,Bear,313.57,22
164516,1681923349,1681923649,1681923958,327.76,327.52,36893488147420779637,36893488147420779668,14.39,5,8,8.51,13.96,True,Bear,313.57,13
164518,1681923965,1681924265,1681924571,327.21,327.13,36893488147420779698,36893488147420779728,19.55,11,7,7.76,18.97,True,Bear,313.57,18
164517,1681923658,1681923958,1681924265,327.52,327.21,36893488147420779668,36893488147420779698,16.12,9,6,6.88,15.64,True,Bear,313.57,15
164519,1681924271,1681924571,1681924877,327.13,326.35,36893488147420779728,36893488147420779758,9.12,5,3,3.95,8.84,True,Bear,313.57,8
164520,1681924577,1681924877,1681925183,326.35,326.31,36893488147420779758,36893488147420779789,10.59,6,4,4.35,10.27,True,Bear,313.57,10
164521,1681924883,1681925183,1681925490,326.31,326.1,36893488147420779789,36893488147420779819,13.99,7,6,6.9,13.57,True,Bear,313.57,13
164522,1681925190,1681925490,1681925793,326.1,325.95,36893488147420779819,36893488147420779849,15.35,5,9,9.39,14.89,True,Bear,313.57,14
164523,1681925493,1681925793,1681926099,325.95,325.68,36893488147420779849,36893488147420779878,7.08,3,3,3.3,6.87,True,Bear,313.57,6
164524,1681925799,1681926099,1681926405,325.68,325.85,36893488147420779878,36893488147420779909,18.09,7,10,7.2,17.55,True,Bull,313.57,17
164525,1681926105,1681926405,1681926711,325.85,326.05,36893488147420779909,36893488147420779939,13.58,8,4,8.95,13.17,True,Bull,313.57,12
164526,1681926411,1681926711,1681927017,326.05,326.28,36893488147420779939,36893488147420779970,8.65,4,3,4.86,8.39,True,Bull,313.57,7
164527,1681926717,1681927017,1681927323,326.28,326.7,36893488147420779970,36893488147420780000,26.84,16,10,16.5,26.04,True,Bull,313.57,26
164528,1681927023,1681927323,1681927629,326.7,326.59,36893488147420780000,36893488147420780031,8.54,4,4,4.32,8.28,True,Bear,313.65,8
164529,1681927329,1681927629,1681927935,326.59,326.76,36893488147420780031,36893488147420780059,13.13,7,6,7.11,12.74,True,Bull,313.65,13
164530,1681927635,1681927935,1681928241,326.76,326.6,36893488147420780059,36893488147420780089,13.61,6,6,6.95,13.21,True,Bear,313.65,12
164531,1681927941,1681928241,1681928546,326.6,326.29,36893488147420780089,36893488147420780119,6.25,3,2,2.96,6.07,True,Bear,313.65,5
164532,1681928246,1681928546,1681928852,326.29,326.09,36893488147420780119,36893488147420780150,8.39,4,3,3.6,8.13,True,Bear,313.65,7
164533,1681928552,1681928852,1681929158,326.09,325.94,36893488147420780150,36893488147420780180,11.02,5,6,6.02,10.69,True,Bear,313.65,11
164534,1681928858,1681929158,1681929464,325.94,325.59,36893488147420780180,36893488147420780211,17.46,11,6,6.08,16.93,True,Bear,313.65,17
164535,1681929164,1681929464,1681929770,325.59,325.61,36893488147420780211,36893488147420780240,10.06,4,5,4.34,9.76,True,Bull,313.65,9
164536,1681929470,1681929770,1681930075,325.61,325.49,36893488147420780240,36893488147420780271,18.27,8,9,9.46,17.73,True,Bear,313.65,17
164537,1681929775,1681930075,1681930381,325.49,325.6,36893488147420780271,36893488147420780302,7.89,3,4,3.66,7.65,True,Bull,313.65,7
164538,1681930081,1681930381,1681930690,325.6,325.73,36893488147420780302,36893488147420780332,11.17,4,6,4.45,10.84,True,Bull,313.65,10
164539,1681930390,1681930690,1681930999,325.73,325.11,36893488147420780332,36893488147420780360,21.76,13,8,8.42,21.11,True,Bear,313.65,21
164540,1681930699,1681930999,1681931305,325.11,325.49,36893488147420780360,36893488147420780389,12.66,6,6,6.35,12.28,True,Bull,313.65,12
164541,1681931005,1681931305,1681931611,325.49,325.39,36893488147420780389,36893488147420780420,14.08,5,8,8.93,13.66,True,Bear,313.65,13
164542,1681931311,1681931611,1681931917,325.39,325.95,36893488147420780420,36893488147420780451,9.08,3,5,3.91,8.8,True,Bull,313.65,8
164543,1681931617,1681931917,1681932223,325.95,325.8,36893488147420780451,36893488147420780481,16.29,5,10,10.38,15.8,True,Bear,313.65,15
164544,1681931923,1681932223,1681932529,325.8,325.96,36893488147420780481,36893488147420780511,6.31,3,2,3.7,6.12,True,Bull,313.65,5
164545,1681932229,1681932529,1681932838,325.96,325.72,36893488147420780511,36893488147420780541,7.3,3,4,4.07,7.08,True,Bear,313.65,7
164546,1681932538,1681932838,1681933144,325.72,325.69,36893488147420780541,36893488147420780572,6.7,3,3,3.51,6.5,True,Bear,313.65,6
164547,1681932844,1681933144,1681933450,325.69,325.54,36893488147420780572,36893488147420780602,5.45,2,3,3.14,5.29,True,Bear,313.65,5
164548,1681933150,1681933450,1681933756,325.54,325.38,36893488147420780602,36893488147420780633,11.09,4,6,6.37,10.76,True,Bear,313.65,10
164549,1681933456,1681933756,1681934062,325.38,325.38,36893488147420780633,36893488147420780664,9.53,4,5,4.29,9.24,True,Bull,313.65,9
164550,1681933762,1681934062,1681934368,325.38,325.22,36893488147420780664,36893488147420780694,8.67,3,5,5.43,8.41,True,Bear,313.65,8
164551,1681934068,1681934368,1681934674,325.22,324.99,36893488147420780694,36893488147420780725,11.1,7,3,3.75,10.77,True,Bear,313.65,10
164552,1681934374,1681934674,1681934983,324.99,325.82,36893488147420780725,36893488147420780755,11.99,4,7,4.7,11.63,True,Bull,313.65,11
164553,1681934683,1681934983,1681935289,325.82,325.59,36893488147420780755,36893488147420780785,9.75,6,2,2.83,9.45,True,Bear,313.65,8
164554,1681934989,1681935289,1681935595,325.59,325.62,36893488147420780785,36893488147420780814,6.19,3,2,3.21,6.0,True,Bull,313.65,5
164555,1681935295,1681935595,1681935901,325.62,324.98,36893488147420780814,36893488147420780844,7.54,3,3,3.76,7.31,True,Bear,313.65,6
164556,1681935601,1681935901,1681936210,324.98,324.81,36893488147420780844,36893488147420780875,6.19,3,2,2.37,6.0,True,Bear,313.65,5
164557,1681935910,1681936210,1681936516,324.81,324.85,36893488147420780875,36893488147420780904,6.39,3,3,3.08,6.2,True,Bull,313.65,6
164558,1681936216,1681936516,1681936825,324.85,325.26,36893488147420780904,36893488147420780934,9.33,5,4,5.1,9.05,True,Bull,313.65,9
164559,1681936525,1681936825,1681937134,325.26,325.14,36893488147420780934,36893488147420780965,7.45,4,3,3.22,7.22,True,Bear,313.65,7
164560,1681936834,1681937134,1681937443,325.14,325.33,36893488147420780965,36893488147420780996,9.83,3,6,3.74,9.54,True,Bull,313.65,9
164561,1681937143,1681937443,1681937749,325.33,325.56,36893488147420780996,36893488147420781026,5.87,3,2,3.19,5.69,True,Bull,313.65,5
164562,1681937449,1681937749,1681938055,325.56,325.6,36893488147420781026,36893488147420781057,7.2,4,3,4.06,6.98,True,Bull,313.65,7
164563,1681937755,1681938055,1681938361,325.6,324.85,36893488147420781057,36893488147420781087,7.67,4,3,3.52,7.44,True,Bear,313.65,7
164564,1681938061,1681938361,1681938667,324.85,324.78,36893488147420781087,36893488147420781116,5.4,2,2,2.8,5.24,True,Bear,313.65,4
164565,1681938367,1681938667,1681938973,324.78,324.92,36893488147420781116,36893488147420781146,4.16,2,1,2.21,4.03,True,Bull,313.65,3
164566,1681938673,1681938973,1681939279,324.92,324.03,36893488147420781146,36893488147420781177,9.58,4,4,4.81,9.29,True,Bear,313.65,8
164567,1681938979,1681939279,1681939588,324.03,323.61,36893488147420781177,36893488147420781208,11.54,4,7,7.13,11.2,True,Bear,313.65,11
164568,1681939288,1681939588,1681939894,323.61,322.8,36893488147420781208,36893488147420781238,7.92,5,2,2.89,7.68,True,Bear,313.65,7
164569,1681939594,1681939894,1681940200,322.8,323.16,36893488147420781238,36893488147420781268,10.79,5,5,5.27,10.46,True,Bull,313.65,10
164570,1681939900,1681940200,1681940507,323.16,323.43,36893488147420781268,36893488147420781297,10.4,6,3,6.6,10.09,True,Bull,313.65,9
164571,1681940207,1681940507,1681940813,323.43,323.72,36893488147420781297,36893488147420781328,4.74,2,2,2.19,4.6,True,Bull,313.65,4
164572,1681940513,1681940813,1681941119,323.72,324.46,36893488147420781328,36893488147420781358,10.37,6,3,6.44,10.06,True,Bull,313.65,9
164573,1681940819,1681941119,1681941425,324.46,324.59,36893488147420781358,36893488147420781388,4.98,3,1,3.17,4.83,True,Bull,313.65,4
164574,1681941125,1681941425,1681941731,324.59,324.46,36893488147420781388,36893488147420781417,9.53,2,6,6.75,9.24,True,Bear,313.65,8
164575,1681941431,1681941731,1681942037,324.46,324.87,36893488147420781417,36893488147420781448,5.8,2,3,2.62,5.63,True,Bull,313.65,5
164576,1681941737,1681942037,1681942343,324.87,324.94,36893488147420781448,36893488147420781478,8.73,3,4,3.96,8.47,True,Bull,313.65,7
164577,1681942043,1681942343,1681942649,324.94,324.99,36893488147420781478,36893488147420781509,4.88,2,2,2.65,4.73,True,Bull,313.65,4
164578,1681942349,1681942649,1681942955,324.99,324.61,36893488147420781509,36893488147420781539,9.75,4,5,5.16,9.46,True,Bear,313.65,9
164579,1681942655,1681942955,1681943261,324.61,324.09,36893488147420781539,36893488147420781570,5.12,2,2,2.99,4.97,True,Bear,313.65,4
164580,1681942961,1681943261,1681943567,324.09,324.2,36893488147420781570,36893488147420781600,8.48,4,4,4.47,8.23,True,Bull,313.65,8
164581,1681943267,1681943567,1681943873,324.2,324.14,36893488147420781600,36893488147420781631,5.64,2,3,3.05,5.47,True,Bear,313.65,5
164582,1681943573,1681943873,1681944178,324.14,324.8,36893488147420781631,36893488147420781661,6.05,3,2,3.45,5.87,True,Bull,313.65,5
164583,1681943878,1681944178,1681944484,324.8,324.7,36893488147420781661,36893488147420781692,8.57,4,4,4.37,8.31,True,Bear,313.65,8
164584,1681944184,1681944484,1681944790,324.7,324.72,36893488147420781692,36893488147420781722,6.48,3,2,3.53,6.28,True,Bull,313.65,5
164585,1681944490,1681944790,1681945096,324.72,324.8,36893488147420781722,36893488147420781753,4.45,2,1,2.73,4.32,True,Bull,313.65,3
164586,1681944796,1681945096,1681945402,324.8,324.77,36893488147420781753,36893488147420781783,9.99,6,3,3.86,9.69,True,Bear,313.65,9
164587,1681945102,1681945402,1681945708,324.77,324.62,36893488147420781783,36893488147420781814,14.22,7,7,7.08,13.8,True,Bear,313.65,14
164588,1681945408,1681945708,1681946014,324.62,323.69,36893488147420781814,36893488147420781842,6.64,3,3,3.63,6.45,True,Bear,313.65,6
164589,1681945714,1681946014,1681946320,323.69,322.95,36893488147420781842,36893488147420781873,15.35,6,8,8.72,14.89,True,Bear,313.65,14
164590,1681946020,1681946320,1681946626,322.95,320.79,36893488147420781873,36893488147420781902,7.47,4,3,3.4,7.25,True,Bear,313.65,7
164591,1681946326,1681946626,1681946932,320.79,321.39,36893488147420781902,36893488147420781932,5.34,3,2,3.13,5.18,True,Bull,313.65,5
164592,1681946632,1681946932,1681947238,321.39,321.61,36893488147420781932,36893488147420781962,5.32,3,1,3.46,5.16,True,Bull,313.65,4
164593,1681946938,1681947238,1681947544,321.61,321.89,36893488147420781962,36893488147420781993,6.16,3,2,3.37,5.97,True,Bull,313.65,5
164594,1681947244,1681947544,1681947850,321.89,321.95,36893488147420781993,36893488147420782024,8.04,4,3,4.11,7.8,True,Bull,313.65,7
164595,1681947550,1681947850,1681948159,321.95,322.74,36893488147420782024,36893488147420782054,6.01,3,2,3.74,5.83,True,Bull,313.65,5
164596,1681947859,1681948159,1681948465,322.74,322.97,36893488147420782054,36893488147420782085,6.69,4,2,4.24,6.49,True,Bull,313.76,6
164597,1681948165,1681948465,1681948771,322.97,322.6,36893488147420782085,36893488147420782115,8.29,3,4,4.74,8.04,True,Bear,313.76,7
164598,1681948471,1681948771,1681949077,322.6,322.92,36893488147420782115,36893488147420782146,6.73,4,2,4.0,6.53,True,Bull,313.76,6
164599,1681948777,1681949077,1681949383,322.92,323.17,36893488147420782146,36893488147420782176,9.3,5,4,5.05,9.02,True,Bull,313.76,9
164600,1681949083,1681949383,1681949689,323.17,323.21,36893488147420782176,36893488147420782207,7.37,3,3,3.9,7.15,True,Bull,313.76,6
164601,1681949389,1681949689,1681949995,323.21,323.57,36893488147420782207,36893488147420782237,8.0,3,4,3.64,7.76,True,Bull,313.76,7
164602,1681949695,1681949995,1681950301,323.57,323.92,36893488147420782237,36893488147420782267,5.97,3,2,3.58,5.79,True,Bull,313.76,5
164603,1681950001,1681950301,1681950608,323.92,324.39,36893488147420782267,36893488147420782297,13.59,6,6,6.62,13.18,True,Bull,313.76,12
164604,1681950308,1681950608,1681950914,324.39,324.62,36893488147420782297,36893488147420782328,6.06,3,2,3.11,5.88,True,Bull,313.76,5
164605,1681950614,1681950914,1681951220,324.62,324.73,36893488147420782328,36893488147420782358,8.15,4,3,4.23,7.9,True,Bull,313.76,7
164606,1681950920,1681951220,1681951526,324.73,325.11,36893488147420782358,36893488147420782389,11.58,5,6,5.51,11.24,True,Bull,313.76,11
164607,1681951226,1681951526,1681951832,325.11,324.78,36893488147420782389,36893488147420782418,6.15,3,2,2.66,5.97,True,Bear,313.76,5
164608,1681951532,1681951832,1681952138,324.78,324.8,36893488147420782418,36893488147420782449,6.16,3,3,3.15,5.98,True,Bull,313.76,6
164609,1681951838,1681952138,1681952444,324.8,325.07,36893488147420782449,36893488147420782478,4.12,2,1,2.25,4.0,True,Bull,313.76,3
164610,1681952144,1681952444,1681952750,325.07,324.61,36893488147420782478,36893488147420782509,15.48,9,5,5.77,15.02,True,Bear,313.76,14
164611,1681952450,1681952750,1681953056,324.61,324.2,36893488147420782509,36893488147420782539,4.73,2,2,2.7,4.59,True,Bear,313.76,4
164612,1681952756,1681953056,1681953362,324.2,324.47,36893488147420782539,36893488147420782570,8.42,4,3,4.59,8.17,True,Bull,313.76,7
164613,1681953062,1681953362,1681953668,324.47,324.97,36893488147420782570,36893488147420782601,18.85,9,9,9.52,18.29,True,Bull,313.76,18
164614,1681953368,1681953668,1681953974,324.97,324.94,36893488147420782601,36893488147420782631,4.75,2,2,2.1,4.61,True,Bear,313.76,4
164615,1681953674,1681953974,1681954279,324.94,325.04,36893488147420782631,36893488147420782662,10.92,6,4,6.44,10.59,True,Bull,313.76,10
164616,1681953979,1681954279,1681954586,325.04,325.73,36893488147420782662,36893488147420782692,5.39,3,2,3.35,5.23,True,Bull,313.84,5
164617,1681954286,1681954586,1681954892,325.73,325.65,36893488147420782692,36893488147420782723,9.06,5,3,3.84,8.79,True,Bear,313.84,8
164618,1681954592,1681954892,1681955198,325.65,325.45,36893488147420782723,36893488147420782753,6.37,2,3,3.63,6.18,True,Bear,313.84,5
164619,1681954898,1681955198,1681955501,325.45,325.74,36893488147420782753,36893488147420782783,19.07,8,11,8.06,18.5,True,Bull,313.84,19
164620,1681955201,1681955501,1681955807,325.74,325.5,36893488147420782783,36893488147420782813,6.8,3,2,2.87,6.6,True,Bear,313.84,5
164621,1681955507,1681955807,1681956110,325.5,325.13,36893488147420782813,36893488147420782844,5.01,2,2,2.99,4.86,True,Bear,313.84,4
164622,1681955810,1681956110,1681956416,325.13,324.97,36893488147420782844,36893488147420782874,7.38,4,3,3.25,7.16,True,Bear,313.84,7
164623,1681956116,1681956416,1681956722,324.97,324.55,36893488147420782874,36893488147420782905,4.32,2,2,2.31,4.19,True,Bear,313.84,4
164624,1681956422,1681956722,1681957028,324.55,324.05,36893488147420782905,36893488147420782934,5.0,1,3,3.03,4.85,True,Bear,313.84,4
164625,1681956728,1681957028,1681957334,324.05,324.13,36893488147420782934,36893488147420782964,15.73,6,9,6.03,15.26,True,Bull,313.84,15
164626,1681957034,1681957334,1681957640,324.13,324.26,36893488147420782964,36893488147420782994,10.72,5,4,5.73,10.4,True,Bull,313.84,9
164627,1681957340,1681957640,1681957943,324.26,324.35,36893488147420782994,36893488147420783025,9.39,4,4,4.82,9.11,True,Bull,313.84,8
164628,1681957643,1681957943,1681958249,324.35,323.86,36893488147420783025,36893488147420783055,5.28,2,3,3.23,5.12,True,Bear,313.84,5
164629,1681957949,1681958249,1681958555,323.86,323.81,36893488147420783055,36893488147420783086,8.62,3,4,4.92,8.36,True,Bear,313.84,7
164630,1681958255,1681958555,1681958861,323.81,323.05,36893488147420783086,36893488147420783116,8.11,4,3,3.61,7.87,True,Bear,313.84,7
164631,1681958561,1681958861,1681959167,323.05,323.52,36893488147420783116,36893488147420783147,10.42,3,6,3.61,10.11,True,Bull,313.84,9
